;wind_cost;solarpv_cost;solarconc_cost;hydro_cost;coal_cost;gas_cost;total_cost
44;8.592510554288529;6.910549326141344;5.649958640408461;7.79940531007308;8.816748804647297;15.0;52.76917263555871
45;7.928321355487167;4.044467804433778;2.9676170725588227;5.993600220804605;16.297009518507235;15.0;52.23101597179161
46;5.0464801976851525;7.779645080947231;4.771100138590206;4.914300679296979;7.318458665637419;15.0;44.82998476215698
47;4.5047066129683815;8.760905566852085;4.969515640393377;2.253440593807666;13.355581549442014;15.0;48.84414996346352
48;6.475373981730477;5.62921066547558;5.620536087443749;4.991259066530565;14.95431514151374;15.0;52.67069494269411
49;8.028764065732409;8.130293903069276;2.8837005109413876;5.238946426091971;13.877537222447272;15.0;53.159242128282315
50;6.358085428607094;5.236025430151339;3.735511573854821;3.0546468009267054;11.457471045323139;15.0;44.8417402788631
51;4.653509775651516;4.710785696547261;5.033680929847673;2.1487324892086903;11.201786206500506;15.0;42.748495097755644
52;7.625288186864814;6.179772622164567;3.595738705430766;6.256001761103048;10.381734523867069;15.0;49.038535799430264
53;8.69880620271853;3.348954392160235;4.123968358494159;4.41266843500992;13.518737456743816;15.0;49.10313484512666
54;7.58099981121461;4.186806652348631;3.2140307668981323;6.196335004644804;10.61068494005928;15.0;46.78885717516546
55;6.899600768644021;6.0123167632246695;4.660636560713061;5.376637561911163;8.775983646144365;15.0;46.725175300637275
56;5.718458722591725;7.248594107054163;2.7991862619538126;7.0508566153494066;7.9866453315508625;15.0;45.803741038499965
57;5.421132070804844;8.853119241394305;4.330750578566016;3.0419047743224015;10.972084471097704;15.0;47.618991136185265
58;6.362939939697203;6.09741750091281;5.344461591564567;2.1806493590956477;11.885419269796952;15.0;46.87088766106717
59;4.638059210549762;5.644045618627184;3.6020759392944015;3.7103637400703016;9.425944458969605;15.0;42.020488967511255
60;5.7672057999054065;5.16242486666195;3.590971347905732;4.017017834349658;11.461532828609172;15.0;44.99915267743192
61;9.28810765383782;6.308927311253062;4.2734052782143195;3.3153102688533944;9.798392563347905;15.0;47.9841430755065
62;3.659704531829639;6.097894614742164;4.590395498110703;3.9053837253012014;11.02993220379929;15.0;44.283310573783
63;4.607853467427924;7.722911562941853;3.8824311122634487;5.41038284008606;12.641999244102138;15.0;49.265578226821425
64;9.468052509839293;7.995853965169426;4.959567862118731;5.054569743594316;6.628616484391303;15.0;49.10666056511307
65;6.448712745099936;6.606578132468502;3.654619164128792;6.14643303585186;17.060941141098823;15.0;54.917284218647914
66;5.628502376152969;6.33164732297607;3.7672679815566528;4.740317762868737;12.029104860734833;15.0;47.496840304289265
67;7.176274490238915;6.211118341593536;4.086709095948959;3.5381510516805967;16.753386339448497;15.0;52.7656393189105
68;6.55655420242224;4.8662618619502505;4.076984069366148;3.1658800664493185;12.323217647422476;15.0;45.98889784761043
69;5.68389218491163;7.554815744284737;4.098129983624832;4.97347697838127;8.408222916283014;15.0;45.71853780748548
70;5.822494404821056;6.582261074758656;3.4707324060501117;7.569044460212289;7.781915516558221;15.0;46.226447862400335
71;6.822377851172355;5.884640252778738;5.663462868993711;5.679393726562166;16.41148069515752;15.0;55.461355394664494
72;5.243095405226934;5.87050470460033;3.0399373719100047;3.279552821251702;12.634501639743066;15.0;45.06759194273204
73;4.864997735356299;6.582250656415453;3.2491299780231864;5.437562387096144;13.210549287918084;15.0;48.34449004480916
74;5.683589852749068;7.369735236836142;3.676932793754118;4.641288073470679;16.695704065903723;15.0;53.067250022713736
75;4.91687065851232;7.902245625863266;4.678115355607234;4.609948879000226;10.215644667400515;15.0;47.32282518638356
76;4.506950989377521;7.0343996237719315;3.9964696467184524;5.394596745939703;12.202817363467453;15.0;48.13523436927506
77;8.316074188261297;4.3089126976505465;4.962785135917492;5.8789131397895575;8.951962161117125;15.0;47.418647322736014
78;8.581972929628504;3.383641623204686;4.173753355543183;4.262769538621178;16.538218684142908;15.0;51.94035613114046
79;3.9566808323641234;5.975645105367637;3.9746745999222615;3.281795721426945;14.31417211948784;15.0;46.50296837856881
80;6.443397637006408;8.836332190923239;3.793551693235095;4.2277304136710105;8.99509143049952;15.0;47.29610336533527
81;8.773162985088575;3.0703377780191925;4.354078094497445;6.637037142405288;11.258681301646867;15.0;49.093297301657365
82;8.788691429195366;7.647083972506073;3.043459705206326;7.9903440584023775;7.999118936696778;15.0;50.468698102006925
83;4.90078794628877;6.291365735580423;4.738403099401881;2.483311733102778;9.474513717909842;15.0;42.888382232283696
84;4.663770934676174;6.158203919657894;4.391061195467247;6.511969021371633;9.95369988964623;15.0;46.67870496081918
85;4.895660303936491;3.383079560140285;3.9880652025428405;3.474364858481724;14.643480933895034;15.0;45.38465085899637
86;6.120575761417198;4.085577935931116;3.9752787072586786;3.1103720419937497;10.725514832063816;15.0;43.01731927866456
87;3.7035242941738944;6.513037335684761;4.483300567476126;6.3863027576096245;13.443479082714454;15.0;49.529644037658855
88;4.875790151387495;6.084373073127247;4.933461655978164;4.78549733769263;12.839021997129937;15.0;48.51814421531547
89;8.189623589962585;5.522787010213539;2.6509065127973432;2.0786347805719187;10.160030418575218;15.0;43.601982312120604
90;6.482199795304695;7.968373071864094;3.4747364367817077;3.5676971800952346;16.445058328064402;15.0;52.93806481211013
91;4.7861934685484036;2.1888450028779216;3.8196472335259575;6.677370251050864;13.16286202857265;15.0;45.63491798457579
92;5.56861590301335;3.16551479496564;3.108892324879293;3.905632446247173;10.75550732508598;15.0;41.50416279419144
93;5.090369773639594;4.678347027542599;4.120320298781318;6.417000623482557;12.873068926051634;15.0;48.179106649497704
94;4.837190115612444;5.5448669802068675;4.996205899471258;6.787438515515525;13.703019032268243;15.0;50.86872054307434
95;6.076600191626287;7.514626489986501;3.66682750774819;3.3702173197733742;15.118201229986818;15.0;50.746472739121174
96;5.744541085777001;8.671666819298174;4.281880044437215;4.817516935837535;15.046352086696238;15.0;53.56195697204616
97;6.236752175118004;5.152765539971161;3.628150761400083;5.316448801539092;8.018685324998325;15.0;43.35280260302667
98;4.846731915740479;5.494289357032693;4.557836647742073;3.4582629354303367;9.473888069048227;15.0;42.83100892499381
99;5.533325247110724;4.70076972968639;3.890503439712361;5.203261173208967;11.89106140310726;15.0;46.2189209928257
100;5.473381183093481;4.333857690572279;3.8681615150185458;7.96743819525002;16.226050877134103;15.0;52.868889461068434
101;5.423031566185383;7.864943670632538;3.9013973684592287;6.108012077391528;14.221223233260993;15.0;52.51860791592967
102;4.817914395624402;5.694087941736452;3.1039946696214806;2.7266863614879884;6.977356482993628;15.0;38.320039851463946
103;8.46573942572659;3.1613885481160504;3.6152987424580383;7.647117065085169;14.300195136620989;15.0;52.18973891800684
104;5.616754083862222;6.182101892512431;3.781467325633665;3.5065443074827587;12.158970522128557;15.0;46.245838131619635
105;4.52560789205843;3.707275502735193;2.8738595893429335;6.958779334923411;8.922445023565675;15.0;41.98796734262564
106;5.297068505622118;9.030725159646327;3.354525712265482;5.06044118851665;7.988158903682137;15.0;45.73091946973271
107;5.2452785970253535;2.900421587906882;4.182543752042341;2.601392340846587;16.76631770207233;15.0;46.695953979893496
108;5.141735949427112;9.733878209315149;4.524540038696942;7.873508552847863;16.57265629918657;15.0;58.846319049473635
109;3.768543271436057;7.3830906035285215;3.2021169354126027;4.462351607547214;6.689173154278329;15.0;40.50527557220272
110;6.714957510566276;4.486845370376723;4.029631867608808;5.245304330489217;16.913483787298187;15.0;52.390222866339215
111;4.09341375951374;5.068430071408296;4.271468511760998;2.562978346231445;9.602159432390245;15.0;40.59845012130472
112;7.408925365171789;6.475435400948048;3.100214476907761;2.349588390379339;12.322306940300017;15.0;46.656470573706954
113;5.347130630132135;6.050873263958935;3.4500310587085607;5.476080040086327;14.591980453508299;15.0;49.91609544639425
114;7.116372701223735;6.238977413020154;4.394235390569029;7.9794198238347835;15.397635627394378;15.0;56.12664095604208
115;6.936793679698693;6.220415271190101;4.55298227766912;7.689849195430648;7.527136895810334;15.0;47.9271773197989
116;8.882382553568688;4.410114213040498;4.158734140772425;6.622975832724129;9.673217794433803;15.0;48.74742453453955
117;7.029593462507311;4.409517610712398;3.0582987992689374;6.742463353789415;8.336462866649075;15.0;44.576336092927136
118;5.811871201883897;3.1717437153106203;3.7859117503416346;5.079719995761024;10.769006048;15.0;43.618252711297174
119;8.085441888469735;2.8583419925444002;4.359920996767282;7.4358809410692945;6.937377780069442;15.0;44.67696359892015
120;7.78180367469992;5.6287980390606;3.9453832312093073;7.701742889860009;19.42790295303923;15.0;59.48563078786906
121;4.244233438990837;4.525439676271147;2.881366378486554;5.224359020186683;8.978304676429309;15.0;40.85370319036453
122;5.017009707247862;5.912335033082711;4.417972176146173;3.0376277661317257;10.309798538846664;15.0;43.694743221455134
123;6.1439588089813535;5.7520318493750695;4.1066116100287395;7.017668851398705;8.873028718178611;15.0;46.89329983796247
124;4.991807812236714;6.447658696370259;4.1598254933458945;5.871485563474842;11.877928217111624;15.0;48.348705782539334
125;6.689863236248084;6.1844990465617515;5.56281576958074;4.3068496078250895;9.414912592239924;15.0;47.15894025245559
126;5.719520302798205;5.387178684178954;3.887560235228201;6.178308327747215;10.323488093937634;15.0;46.49605564389021
127;6.580868226446222;7.8478680760220465;4.1144434958871186;7.694527965344481;18.88831551501691;15.0;60.12602327871678
128;4.065669985355818;10.071635420707695;3.0327059998423653;7.639222206569511;12.131416406277406;15.0;51.94065001875279
129;9.571851876445027;5.431325118550236;3.352571631779928;7.81774776076084;11.666023937051612;15.0;52.839520324587646
130;8.281924775919732;3.472941247545882;5.720610494538892;7.27618669872123;13.595689475377505;15.0;53.34735269210324
131;6.275652357275614;4.271010264212375;3.187907370434048;2.7779776020018323;15.043507497300153;15.0;46.556055091224025
132;6.2829829102602766;6.123993523106433;4.575847995486167;7.958753274335004;18.354994197916607;15.0;58.296571901104485
133;5.365799072586774;7.8137207957745245;2.990559582137859;4.054040940802288;9.413880935686548;15.0;44.638001326988
134;6.7919802971415315;5.174663819760217;4.340541659979021;5.154370744347247;8.424852737163238;15.0;44.886409258391254
135;5.84063093225554;8.805932037223101;3.9835443364173644;4.595309521572469;12.673814952860221;15.0;50.89923178032869
136;6.004291817871973;7.9386767476146405;4.180575817351423;2.167703853672936;11.174765055025427;15.0;46.4660132915364
137;7.3169997397851905;7.664737470589136;4.720626450687358;2.5927883259038946;9.36170345664807;15.0;46.65685544361365
138;5.328271169431959;8.120002996100045;3.6249210379068346;4.727066635043006;13.090605992725939;15.0;49.890867831207785
139;6.80788482988142;9.525453600180091;3.838829021160537;6.374978941253108;11.610363001060197;15.0;53.15750939353535
140;5.140539143891183;7.40821743145837;4.103979466455448;2.4004922343740365;13.572880582108048;15.0;47.62610885828709
141;4.580534458538766;4.876621978527584;3.5443085536338104;7.374241489893383;17.40870868630084;15.0;52.784415166894384
142;7.083595560248483;5.070987504900395;2.950533204315049;7.389402307520959;14.533565363277516;15.0;52.0280839402624
143;5.654488994384419;4.548737557505058;3.8882115800611206;3.703764904524375;10.199062055180958;15.0;42.99426509165593
144;5.247335310694794;2.6036216857181302;2.7020352323778183;6.3948112396427135;10.322892521572857;15.0;42.27069599000632
145;6.662713031932478;6.9713980102004784;4.024209647280978;4.0710928467430945;8.871251920417228;15.0;45.600665456574255
146;4.861876036714911;7.583435508596472;2.7763117812746865;2.5955635542574416;11.014878328077545;15.0;43.83206520892106
147;5.908066616511545;7.118130422707291;2.8416059973984407;3.77769080612747;18.328011816853138;15.0;52.97350565959788
148;8.288159840173211;6.448043656387333;3.7129332434070395;7.248251847631959;16.729712830245802;15.0;57.42710141784535
149;6.225262132757912;5.572254593967792;3.66995194366331;6.132937571498281;12.114819371578122;15.0;48.71522561346542
150;4.440371067800206;4.900226049337894;2.889216588595774;6.6099779079548036;6.4595358691121225;15.0;40.2993274828008
151;4.085957438780167;3.9500385646216465;4.29346931339825;4.001546262296654;13.780115333996642;15.0;45.11112691309336
152;7.405504945441496;2.265899258649764;3.309256805768346;6.977315780683819;18.787486374317986;15.0;53.74546316486141
153;8.006257721265564;5.583256913614265;3.2244466139550827;7.803761035362669;14.265663829358084;15.0;53.883386113555666
154;5.771048479208336;3.9693367914448583;4.700905181431376;4.872654642254176;8.486066867426386;15.0;42.80001196176513
155;5.562802614937942;3.143943092325467;3.291598923349173;3.980041251655901;12.95852035473481;15.0;43.93690623700329
156;4.859687230249822;7.100190874588686;2.847035369967937;6.737061754501721;12.49943486022778;15.0;49.043410089535946
157;4.240200485780543;4.589768912790718;5.399506185577835;6.970892176351841;12.336444871301119;15.0;48.53681263180206
158;4.925687126617125;7.645513307765527;4.495759916180699;7.124624718647102;16.088362685806477;15.0;55.27994775501693
159;5.30796602133251;5.531492653347143;3.3642689077599983;6.911343230587987;11.043251946409864;15.0;47.1583227594375
160;5.389640475220009;5.645343358375873;2.8395051158769773;3.7863523841771056;10.194808190017595;15.0;42.85564952366756
161;5.50044209975909;2.9673687922668632;5.384775017355574;4.197258399227915;9.4151037732877;15.0;42.46494808189715
162;6.047508933354849;5.9290250562868465;4.717289086865255;6.92138302328549;6.861549882184137;15.0;45.476755981976574
163;5.885273958808482;8.679706180565109;3.1898360684925198;5.1718810238420545;13.060189499216191;15.0;50.98688673092436
164;6.67792333731721;6.695322453176798;3.2518642912045665;2.6718422029260607;11.861097507186885;15.0;46.15804979181152
165;4.791769165208321;4.372065347416025;3.272913055271002;4.220220575723768;12.326980024837987;15.0;43.983948168457104
166;5.378680052415787;7.12337667480695;5.203089855890122;5.576583429245919;9.95446620308988;15.0;48.23619621544866
167;5.5138511465005955;8.819359835635167;3.5109903859752003;6.877455572409395;11.411668984231666;15.0;51.13332592475202
168;3.3806562183093685;9.489536573865504;4.209382305752064;7.253110038964917;12.854720162170947;15.0;52.1874052990628
169;7.379593474509837;3.741361466324307;3.631194680856767;3.128092518943438;15.928647347227992;15.0;48.808889487862345
170;7.440742299053909;5.938943914479004;3.709428800439467;7.676682567766176;15.066733636634266;15.0;54.83253121837282
171;6.031687168976472;6.453834428013305;3.613264592799584;7.023741186342512;14.432185923372737;15.0;52.55471329950461
172;4.445164130502785;4.333130751043939;3.661860322575126;7.069022441037923;17.733482022703722;15.0;52.24265966786349
173;8.329281556716472;6.315973391297111;4.106159793188349;2.7284936588993505;15.129076625368512;15.0;51.60898502546979
174;4.60729713270683;4.899626939260947;4.477017381207693;7.99132750644929;15.259334371565979;15.0;52.23460333119074
175;7.582680511184328;7.689674243926989;3.990705106044031;4.813123769008728;12.645760864136397;15.0;51.72194449430047
176;5.34989305146752;4.921131199644566;3.9309967406717052;3.4762729808013946;17.040771887534866;15.0;49.719065860120054
177;5.833259350746431;2.5654948835644977;3.8378882354657713;5.234108649927982;11.776205211562734;15.0;44.24695633126741
178;6.383366637990271;5.07538474479273;4.610495705491004;5.4787086975213555;9.794574642642278;15.0;46.34253042843764
179;4.964156568414734;3.012003456582134;3.973422011732648;6.479889873179847;16.032129960969765;15.0;49.46160187087913
180;5.699321193229611;6.283226913490567;5.553295962774545;7.925507138152532;14.669377008695841;15.0;55.130728216343094
181;4.113617383309116;7.207758929494238;3.777123902257017;4.832804962864356;8.02814270591121;15.0;42.959447883835935
182;6.945349610934814;7.1312480677513825;4.064806113620266;6.7117062037497455;11.13314611751629;15.0;50.986256113572495
183;5.315978554993681;7.761083725828538;3.238315124360903;6.544073874864228;10.67175524669427;15.0;48.53120652674162
184;8.466617383185293;6.439162886490286;3.436150382277765;2.8297977984734946;10.626935853413867;15.0;46.79866430384071
185;7.702053309966113;5.7172253872622685;4.259674025227582;3.0718530143084086;10.151660082823497;15.0;45.902465819587874
186;9.247458271397166;4.749429674199557;3.2101438223246817;4.955133041294122;12.430341927670714;15.0;49.592506736886236
187;4.587955381024197;5.342396164225851;4.402603672898446;3.3038420327351945;7.595210879101943;15.0;40.23200812998563
188;5.004624855082754;6.186885789763795;3.283367099475363;6.5961069244687485;10.91880202839304;15.0;46.9897866971837
189;4.0009068845301545;7.761451177311949;3.3859352896242516;2.113279312146516;11.029265814641867;15.0;43.29083847825474
190;3.9305025029733245;6.92952379917874;3.164455193257007;4.370373753730184;13.94703450887232;15.0;47.341889758011575
191;7.973424978594801;6.131142589836027;3.90246051571381;7.634368240563409;10.583881879575147;15.0;51.22527820428319
192;4.920330683950238;9.275539332330235;3.7461614495828317;4.786221991109625;8.96725756266213;15.0;46.69551101963506
193;6.575840931944294;7.954619200988261;3.578728695127444;5.500487183686704;13.297681397824704;15.0;51.907357409571404
194;4.515727801660808;4.761049268370552;5.7796464457093375;6.970032443672202;11.182290970098283;15.0;48.20874692951118
195;5.922347696947522;6.000879630943921;4.239476832651378;5.475670257907035;9.640780659883665;15.0;46.279155078333524
196;7.071384438659789;2.7505503931771926;4.243425152178408;5.747287071890915;17.98436084169496;15.0;52.79700789760126
197;5.520563604260621;6.380946240176803;3.2921352803530244;5.9027258684677015;12.753350122380894;15.0;48.84972111563904
198;5.52108821801876;7.441955708245356;4.306452487827113;4.405400396100899;9.16941985406429;15.0;45.84431666425642
199;9.916109625781955;6.444377668147841;3.867128180797162;6.675545087867467;8.78935113506114;15.0;50.69251169765557
200;5.178166491350142;7.058149382847382;2.715113533709597;2.773482237543243;9.367194150017484;15.0;42.092105795467845
201;6.225916362238053;5.983637195322921;4.063930377299623;3.1468590882830054;11.16214581663153;15.0;45.58248883977513
202;8.141637112006597;4.111342447548589;3.920687584672328;2.6556808226837036;8.26902711309146;15.0;42.098375080002675
203;3.5553809936841887;7.428384665996139;4.164789715536869;7.9477627352372;7.265785832910362;15.0;45.36210394336476
204;5.622450624758119;5.60393685541913;3.8741251872781493;7.708169133828628;11.06727869168489;15.0;48.875960492968915
205;5.140011957708051;6.762934156766707;5.3639169090000935;2.1577335494744347;15.44560844895164;15.0;49.87020502190093
206;3.56377938954702;6.668606648693264;3.4671705629110763;4.332553837489328;12.211446776588817;15.0;45.24355721522951
207;4.683961302821508;4.992911713080897;5.043410892891682;7.802294195189356;12.547672919669397;15.0;50.07025102365284
208;4.5675539933404465;5.542224708558822;3.104038189412655;2.9016795938296926;12.305692794833973;15.0;43.42118927997559
209;4.999898224987707;5.532325709552955;3.3984099133082837;3.498795354775029;8.986423474095776;15.0;41.41585267671975
210;6.613208187613889;2.703111959143128;5.777725035850831;5.754698919890524;12.602507831574265;15.0;48.45125193407264
211;6.169945940862945;5.836477835291228;3.3522724293587447;5.018548083736576;11.537711689214156;15.0;46.91495597846365
212;8.391763430398473;4.629830125035056;5.035137002407047;3.3030274299667655;13.859944827953573;15.0;50.21970281576091
213;9.055119246892346;8.444888242155567;3.608673362385758;7.02527733966507;9.77454925996765;15.0;52.90850745106639
214;3.8488883529266014;2.3239831975850658;5.415532397802643;2.2182000418932484;8.434072727827294;15.0;37.240676718034855
215;4.724817142693195;3.1427213916554946;4.7690867625382;3.6068543974829206;12.2551183129278;15.0;43.49859800729761
216;6.855044458352189;8.770689770719773;5.380260405804721;4.38144616026293;11.909693156770068;15.0;52.297133951909686
217;5.914204026420876;6.4662478282505464;3.171530881391469;5.619472646258469;13.390977771390068;15.0;49.56243315371143
218;5.106879019085077;5.613652055423356;4.227784970914036;2.8077960858037923;14.112989727465427;15.0;46.869101858691685
219;8.308290526571389;8.185561131608598;3.703580103918637;5.670179337788094;13.140671405775885;15.0;54.0082825056626
220;5.040585767862485;6.082270396683555;4.235989830927106;4.513470446063209;8.350359151783302;15.0;43.22267559331966
221;5.0951324221933945;7.632636599708709;5.48518580574319;6.596830366735588;10.73823961989209;15.0;50.54802481427297
222;6.408281265292925;4.309836021199723;4.856147457715789;2.3581947369662384;10.359490919115999;15.0;43.29195040029067
223;5.37318465051585;3.32088498272149;4.156235271868582;4.392543049303685;12.06849073814597;15.0;44.31133869255558
224;6.608079225002584;9.619813497422603;3.0350392231332317;7.655515909854666;8.962328281242593;15.0;50.880776136655676
225;4.6275732722677905;3.9983264543741797;4.9116320127490045;7.789668715841578;11.581433562680282;15.0;47.90863401791283
226;4.437318721188896;4.49282833778699;3.117215826796219;6.908562461991503;8.392577703550577;15.0;42.34850305131418
227;5.68965562032542;8.15271732812246;2.5527473358108157;2.2789918602394517;13.648904583827008;15.0;47.32301672832516
228;4.343046349691096;4.781381448956916;5.106701564697521;6.177263517431982;16.410778638716618;15.0;51.819171519494134
229;4.219179020016168;7.4032419873239546;5.348840377941206;7.5904425160630415;14.13439087091903;15.0;53.6960947722634
230;7.485596185304442;4.134119614851848;3.2521976383773623;5.259666450329193;10.047663634240708;15.0;45.17924352310355
231;4.137510522082866;5.4092774818243745;4.200861155225254;2.238506964495866;10.953554610785107;15.0;41.93971073441347
232;6.352929740174615;5.366050245822529;3.672236080307885;5.561963836186177;11.526678401314461;15.0;47.47985830380567
233;6.621683055277117;6.450424707459542;5.249870478202858;3.4253299647134146;9.002045717598943;15.0;45.749353923251874
234;7.3926281431723595;8.675639200507401;2.9752083264326927;7.840238351347543;11.041367486702512;15.0;52.925081508162506
235;6.5116454477914605;6.141068804826912;3.0193981733931072;5.422287430172979;11.893410136095028;15.0;47.98780999227949
236;4.66828813590679;6.458187487303139;4.14482876505123;3.1190123362358193;11.253213085781063;15.0;44.64352981027804
237;8.86496197698247;5.947225627973494;3.6850334342237;3.445936912850449;9.7860125018986;15.0;46.72917045392872
238;7.81317439332438;6.179701749986847;3.7629477057370786;3.2709313409283993;10.514804630877734;15.0;46.541559820854445
239;4.40932842448963;4.543798396212479;4.195447881053858;6.727091384210967;9.646964020892154;15.0;44.52263010685909
240;5.925024084655665;5.6325693916976896;4.08219499889224;2.3836255396711157;12.741193614911001;15.0;45.76460762982771
241;3.1034474281494817;7.45162265066779;4.564269470921388;4.827034821919131;16.893299113108124;15.0;51.83967348476591
242;9.131259596515406;9.128437992212593;3.5303747359734348;2.456873177538073;9.694909442898282;15.0;48.94185494513779
243;4.331771729620697;3.857052486344647;4.104644630134412;6.066493977192864;13.251405845792318;15.0;46.61136866908494
244;4.683884324492465;6.236032363551743;3.3043853315679743;7.610162268832117;13.476116488442353;15.0;50.31058077688665
245;8.402578836184382;5.773828981822911;3.5236469983610053;4.741601387176103;14.68715643773083;15.0;52.12881264127523
246;8.15715956841815;7.20234651056682;2.9930592422922704;5.724905136822518;12.030930236605963;15.0;51.10840069470572
247;6.858714452661423;4.334165062365382;5.324863992394203;5.355839637788946;15.93513781440022;15.0;52.80872095961018
248;9.263141776205563;4.078541062889179;3.443095514823021;7.342937296965804;9.321058966053881;15.0;48.44877461693745
249;6.133398459208251;4.077227582410229;3.1350577711305436;7.3449111179174285;19.394177383786076;15.0;55.08477231445252
250;7.078906704370306;6.419517798667244;3.9704047761228143;3.6954008760065022;10.585038856865575;15.0;46.74926901203244
251;3.753835890989028;3.6071822523925525;3.5494768741446125;6.2822349645204545;14.205910824884725;15.0;46.39864080693137
252;6.417682576519875;8.177279663636698;3.5225001060236703;7.883505044180194;8.444693530417549;15.0;49.44566092077798
